Name,URL,Image,Type,Color,Power Supply,Side Panel,External Volume,"Internal 3.5"" Bays",Price
Thermaltake Chaser A31,https://pcpartpicker.com/product/LmXfrH/thermaltake-case-vp300a1w2n,https://m.media-amazon.com/images/I/41tVPIXn4rL.jpg,ATX Mid Tower,Black,None,Acrylic,52.7 L,6,
In Win BL040.300TB3LF,https://pcpartpicker.com/product/Wwdqqs/inwin-case-bl040300tb3lf,https://m.media-amazon.com/images/I/41wQwlSsujL.jpg,HTPC,Black,None,None,11.6 L,2,
Thermaltake VP300A5W2N,https://pcpartpicker.com/product/t7K7YJ/thermaltake-case-vp300a5w2n,https://m.media-amazon.com/images/I/514QIJZigPL.jpg,ATX Mid Tower,Blue,None,Acrylic,52.7 L,6,
Raidmax ATX-502WBG,https://pcpartpicker.com/product/jT2kcf/raidmax-case-atx502wrr,https://images-na.ssl-images-amazon.com/images/I/41wcwl5vIXL.jpg,ATX Mid Tower,Red / Black,None,Acrylic,59.5 L,3,
Rosewill FB-03,https://pcpartpicker.com/product/MBMFf7/rosewill-case-fb03,/static/forever/img/no-image.png,ATX Mid Tower,Black,None,None,26.5 L,4,
BitFenix Ronin,https://pcpartpicker.com/product/DQXfrH/bitfenix-case-bfcron300kkwskrp,https://images-na.ssl-images-amazon.com/images/I/41K5inZodoL.jpg,ATX Mid Tower,Black,None,Acrylic,,6,
In Win D-FRAME,https://pcpartpicker.com/product/mkxfrH/inwin-case-dframeorange,https://cdna.pcpartpicker.com/static/forever/images/product/1073e9c91be96e780eafda3a1f44eb48.med.256p.jpg,ATX Desktop,Orange,None,Acrylic,97.5 L,3,
Aerocool Strike-X One,https://pcpartpicker.com/product/sT6BD3/aerocool-case-strikexone,https://m.media-amazon.com/images/I/51098odyW+L.jpg,ATX Mid Tower,Black / Red,None,None,,6,
BitFenix Phenom M,https://pcpartpicker.com/product/QkV48d/bitfenix-case-bfcphm300wwxkkrp,https://cdna.pcpartpicker.com/static/forever/images/product/05299743055414447d2de7cf6c969447.med.256p.jpg,MicroATX Mini Tower,White,None,None,30.6 L,5,
Corsair Graphite Series 230T,https://pcpartpicker.com/product/Rz2kcf/corsair-case-cc9011036ww,https://cdna.pcpartpicker.com/static/forever/images/product/51536c28b6bb47fe15ca0be2e5b91dd2.256p.jpg,ATX Mid Tower,Black / Red,None,None,,4,
NZXT Phantom,https://pcpartpicker.com/product/T2yFf7/nzxt-case-phan003pk,https://m.media-amazon.com/images/I/411tnzcG69L.jpg,ATX Full Tower,Pink / Black,None,None,74.3 L,7,
NZXT H440,https://pcpartpicker.com/product/8myFf7/nzxt-case-cah440gm1,https://cdna.pcpartpicker.com/static/forever/images/product/47c502664584e1aa1429433085c15630.256p.jpg,ATX Mid Tower,Black / Green,None,Acrylic,53.3 L,8,
EVGA Hadron Hydro,https://pcpartpicker.com/product/Gyw323/evga-case-110mw1002k1,https://cdna.pcpartpicker.com/static/forever/images/product/6d6a43b3793b1a7d930dc167fe4e05f9.med.256p.jpg,Mini ITX Tower,Black,500 W,Acrylic,18.4 L,2,
Corsair Carbide Series SPEC-03,https://pcpartpicker.com/product/263RsY/corsair-case-cc9011053ww,https://cdna.pcpartpicker.com/static/forever/images/product/1ee66c4bb31851a70ed7c3447f47b217.256p.jpg,ATX Mid Tower,Black / White,None,Acrylic,36.1 L,3,
Thermaltake Versa H21,https://pcpartpicker.com/product/bqxfrH/thermaltake-case-ca1b200m1wn00,https://m.media-amazon.com/images/I/51j7WlQLAlL.jpg,ATX Mid Tower,Black,None,Acrylic,42.8 L,3,
Zalman Z3 Plus White,https://pcpartpicker.com/product/KsR48d/zalman-case-z3pluswhite,https://m.media-amazon.com/images/I/41+mId4BKeL.jpg,ATX Mid Tower,Black / White,None,Acrylic,38.4 L,4,
Thermaltake Urban T81,https://pcpartpicker.com/product/3qxfrH/thermaltake-case-ca1b700f1wn00,https://images-na.ssl-images-amazon.com/images/I/518rYYxq%2BcL.jpg,ATX Full Tower,Black,None,Acrylic,82.8 L,8,
Cooler Master HAF 912 Advanced,https://pcpartpicker.com/product/CxDwrH/cooler-master-case-rc912akwn1,https://images-na.ssl-images-amazon.com/images/I/51dL3XDawBL.jpg,ATX Mid Tower,Black / Red,None,Acrylic,,6,
Fractal Design Core 3500,https://pcpartpicker.com/product/J63RsY/fractal-design-case-fdcacore3500blw,https://cdna.pcpartpicker.com/static/forever/images/product/8a20dc741ce0282e47e079ec22f236c3.256p.jpg,ATX Mid Tower,Black,None,Acrylic,56.0 L,4,
Zalman ZM-T4,https://pcpartpicker.com/product/f9xfrH/zalman-case-zmt4,/static/forever/img/no-image.png,MicroATX Mini Tower,Black,None,None,,2,
Thermaltake Commander G42,https://pcpartpicker.com/product/pyw323/thermaltake-case-ca1b500m1wn00,https://m.media-amazon.com/images/I/51kMpD-WtPL.jpg,ATX Mid Tower,Black,None,Acrylic,58.2 L,6,
Deepcool PANGU SW,https://pcpartpicker.com/product/RhsKHx/deepcool-case-panguswbk,https://cdna.pcpartpicker.com/static/forever/images/product/74677e9fbf40f6684e4251dfc2672ac8.256p.jpg,ATX Mid Tower,Black,None,Acrylic,40.8 L,6,
Deepcool TESSERACT BF,https://pcpartpicker.com/product/tRfp99/deepcool-case-tesseractwh,https://cdna.pcpartpicker.com/static/forever/images/product/b1bad1752b8c1e9025f5e1882869a979.256p.jpg,ATX Mid Tower,Black / White,None,None,36.4 L,4,
Deepcool STEAM CASTLE,https://pcpartpicker.com/product/KdNp99/deepcool-case-steamcastleblack,https://cdna.pcpartpicker.com/static/forever/images/product/4c1f7f56f110f75efd412dba17c500c1.med.256p.jpg,MicroATX Mid Tower,Black,None,Acrylic,47.1 L,3,
SHARKOON T9 Value,https://pcpartpicker.com/product/RWMFf7/sharkoon-case-4044951011469,https://m.media-amazon.com/images/I/41O01oDMUCL.jpg,MicroATX Mid Tower,Black,None,Acrylic,,0,
Lian Li PC-V1000L,https://pcpartpicker.com/product/rG38TW/lian-li-case-pcv1000la,https://cdna.pcpartpicker.com/static/forever/images/product/aecfdaf3a37ffd5bd350cfd2ca434fd0.256p.jpg,ATX Full Tower,Silver,None,None,73.6 L,0,
Rosewill STEALTH,https://pcpartpicker.com/product/VzmLrH/rosewill-case-stealth,https://m.media-amazon.com/images/I/41gES2CC6dL.jpg,ATX Mid Tower,Black,None,Acrylic,52.0 L,8,
Fractal Design Core 1300,https://pcpartpicker.com/product/PZx9TW/fractal-design-case-fdcacore1300bl,https://cdna.pcpartpicker.com/static/forever/images/product/38f9aa4f879eb065a6214f273b41fdbc.256p.jpg,MicroATX Mini Tower,Black,None,None,32.5 L,2,
Phanteks Enthoo EVOLV,https://pcpartpicker.com/product/XYJkcf/phanteks-case-phes314ebk,https://m.media-amazon.com/images/I/41Sp0w+ofoL.jpg,MicroATX Mini Tower,Black,None,Acrylic,41.7 L,3,
be quiet! Silent Base 800,https://pcpartpicker.com/product/VhgPxr/be-quiet-case-bgw01,https://cdna.pcpartpicker.com/static/forever/images/product/fc6adc24744d8eb5692e61d6f30480b9.256p.jpg,ATX Mid Tower,Black / Orange,None,Acrylic,,7,
Deepcool Tristellar,https://pcpartpicker.com/product/xhgPxr/deepcool-case-tristellarsw,https://cdna.pcpartpicker.com/static/forever/images/product/cfcc9fd8418df37b7ed9868c2d5e6af1.256p.jpg,Mini ITX Desktop,Black / Silver,None,Acrylic,,2,
Aerocool Aero-500,https://pcpartpicker.com/product/btM323/aerocool-aero-500-window-black-atx-mid-tower-case-aero-500-window-black,https://images-na.ssl-images-amazon.com/images/I/41fkDCBYQyL.jpg,ATX Mid Tower,Black,None,Acrylic,45.1 L,4,
Aerocool Aero-500,https://pcpartpicker.com/product/WGyxFT/aerocool-aero-500-window-white-atx-mid-tower-case-aero-500-window-white,https://images-na.ssl-images-amazon.com/images/I/41E49VlczJL.jpg,ATX Mid Tower,White / Black,None,Acrylic,45.1 L,4,
In Win 703,https://pcpartpicker.com/product/GYJkcf/inwin-case-703black,https://cdna.pcpartpicker.com/static/forever/images/product/ae2e3ec02cea2843391a8fdfcded9eec.256p.jpg,ATX Mid Tower,Black / Red,None,Acrylic,,4,
Aerocool CS-101,https://pcpartpicker.com/product/7fPzK8/aerocool-case-cs101,https://m.media-amazon.com/images/I/31lTmcSdc+L.jpg,MicroATX Slim,Black,None,None,,1,
Raidmax Viper II,https://pcpartpicker.com/product/YvfmP6/raidmax-case-atxa07wbg,https://cdna.pcpartpicker.com/static/forever/images/product/6976091d25be33ed94ad6c2c41c421c2.256p.jpg,ATX Mid Tower,Black / Green,None,Acrylic,,3,
DIYPC Zondda,https://pcpartpicker.com/product/zmqbt6/diypc-case-zonddab,https://cdna.pcpartpicker.com/static/forever/images/product/533f65c050b285af62b768edbe079222.256p.jpg,ATX Mid Tower,Black / Blue,None,Acrylic,,4,
DIYPC D480,https://pcpartpicker.com/product/bLPzK8/diypc-case-d480w,https://cdna.pcpartpicker.com/static/forever/images/product/31283c58366ecb8092a0d3b7df621897.256p.jpg,ATX Mid Tower,White,None,Acrylic,,2,
Deepcool Dukase,https://pcpartpicker.com/product/hygPxr/deepcool-dukase-v2-atx-mid-tower-case-dukase-v2,/static/forever/img/no-image.png,ATX Mid Tower,Black,None,Acrylic,,3,
Thermaltake Core X5 Riing Edition,https://pcpartpicker.com/product/dzfmP6/thermaltake-core-x5riing-edition-atx-desktop-case-ca-1e8-00m8wn-00,https://images-eu.ssl-images-amazon.com/images/I/611tS12Qw8L.jpg,ATX Desktop,Green / Black,None,Acrylic,92.8 L,4,
In Win 303 MSI Dragon,https://pcpartpicker.com/product/zsc48d/inwin-303-msi-dragon-atx-mid-tower-case-303-msi-dragon,/static/forever/img/no-image.png,ATX Mid Tower,White / Silver,None,Tempered Glass,,2,
be quiet! Dark Base 900,https://pcpartpicker.com/product/wrvZxr/be-quiet-dark-base-pro-900-orange-atx-full-tower-case-bgw10,https://cdna.pcpartpicker.com/static/forever/images/product/86087be536bb63f4125b1d93c21cc160.256p.jpg,ATX Full Tower,Black / Orange,None,Acrylic,82.0 L,7,
Antec P182,https://pcpartpicker.com/product/9GPzK8/antec-p182-atx-mid-tower-case-p182,/static/forever/img/no-image.png,ATX Mid Tower,Black,None,None,55.7 L,6,
Corsair Crystal Series 460X RGB,https://pcpartpicker.com/product/PxRFf7/corsair-crystal-460x-atx-mid-tower-case-cc-9011099-ww,https://cdna.pcpartpicker.com/static/forever/images/product/85d012b4951d2bd9abe3a8d999d9fa7d.256p.jpg,ATX Mid Tower,Black,None,Tempered Glass,44.9 L,2,
Thermaltake View 27,https://pcpartpicker.com/product/pBqbt6/thermaltake-view-27-atx-mid-tower-case-ca-1g7-00m1wn-00,https://cdna.pcpartpicker.com/static/forever/images/product/9057c550a206fb170c84c7abd4e50dea.256p.jpg,ATX Mid Tower,Black,None,Acrylic,,2,
Silverstone RL06,https://pcpartpicker.com/product/Bh4NnQ/silverstone-rl06br-gp-atx-mid-tower-case-rl06br-gp,https://cdna.pcpartpicker.com/static/forever/images/product/80e962b561f11d946df73c20e051bf14.256p.jpg,ATX Mid Tower,Black / Red,None,Tempered Glass,43.4 L,3,
Lian Li Odyssey,https://pcpartpicker.com/product/hKmxFT/lian-li-odyssey-white-mini-itx-desktop-case-pc-y6w,https://cdna.pcpartpicker.com/static/forever/images/product/91b1afbbe25c3aa0782f262820ad4c3a.256p.jpg,Mini ITX Desktop,White,None,None,,2,
Azza Titan 240,https://pcpartpicker.com/product/fzVBD3/azza-titan-240-atx-mid-tower-case-csaz-240,https://cdna.pcpartpicker.com/static/forever/images/product/89e7adb302553ddae89249b835e2c166.256p.jpg,ATX Mid Tower,Black,None,Tempered Glass,,3,
Anidees AI Crystal Cube,https://pcpartpicker.com/product/3JKhP6/anidees-ai-cl-cube-white-lite-atx-mid-tower-case-ai-cl-cube-white-lite,/static/forever/img/no-image.png,ATX Mid Tower,White / Black,None,Tempered Glass,50.5 L,3,
Anidees AI Crystal Cube,https://pcpartpicker.com/product/WsTrxr/anidees-ai-crystal-cube-rgb-atx-mid-tower-case-ai-crystal-cube-rgb,https://cdna.pcpartpicker.com/static/forever/images/product/34cbfcdee0f238d2fc4f1149f92886a7.256p.jpg,ATX Mid Tower,Black,None,Tempered Glass,50.5 L,3,
Phanteks Enthoo EVOLV ITX TG,https://pcpartpicker.com/product/dVJkcf/phanteks-enthoo-evolv-itx-tg-mini-itx-desktop-case-ph-es215ptg_bk,https://cdna.pcpartpicker.com/static/forever/images/product/b9afbcabb5510a27d0df834237469bcb.256p.jpg,Mini ITX Desktop,Black,None,Tinted Tempered Glass,34.1 L,2,
Phanteks Enthoo EVOLV SHIFT,https://pcpartpicker.com/product/98L7YJ/phanteks-enthoo-evolv-shift-mini-itx-tower-case-ph-es217e_bk,https://cdna.pcpartpicker.com/static/forever/images/product/83c1a9cc24e7f2f804670772d5d966b4.256p.jpg,Mini ITX Tower,Black,None,Tinted Tempered Glass,24.0 L,1,
NZXT H700i Ninja,https://pcpartpicker.com/product/4dJtt6/nzxt-h700i-ninja-atx-mid-tower-case-ca-h700w-nj,https://cdna.pcpartpicker.com/static/forever/images/product/953070913919ff0ef4bd0bba4f49094c.256p.jpg,ATX Mid Tower,Blue / Yellow,None,Tempered Glass,58.6 L,2,
Antec Cube,https://pcpartpicker.com/product/FK8j4D/antec-antec-cube-designed-by-razer-mini-itx-tower-case-antec-cube-designed-by-razer,https://cdna.pcpartpicker.com/static/forever/images/product/7c45c9e7f1f9ff1349b012072c4cb1f8.256p.jpg,Mini ITX Tower,Black / Green,None,Acrylic,42.0 L,1,
Antec P8,https://pcpartpicker.com/product/xBm323/antec-p8-atx-mid-tower-case-p8,https://m.media-amazon.com/images/I/412+w6odeoL.jpg,ATX Mid Tower,Black,None,Tempered Glass,43.7 L,2,
Cooler Master MB600L,https://pcpartpicker.com/product/nD3H99/cooler-master-masterbox-mb600l-atx-mid-tower-case-mcb-b600l-kann-s00,https://cdna.pcpartpicker.com/static/forever/images/product/5392fa4009f96752ad9a7d367d325787.256p.jpg,ATX Mid Tower,Black / Red,None,Acrylic,,2,
Fractal Design Define R6,https://pcpartpicker.com/product/TmqhP6/fractal-design-define-r6-atx-mid-tower-case-fd-ca-def-r6-wt,https://cdna.pcpartpicker.com/static/forever/images/product/650c0551be5d041a7fb4a3eacbddbd7d.256p.jpg,ATX Mid Tower,White / Black,None,None,56.7 L,6,
In Win X-Frame 2.0,https://pcpartpicker.com/product/qwc48d/inwin-x-frame-20-blackred-atx-test-bench-case-iw-xframe2-red,https://cdna.pcpartpicker.com/static/forever/images/product/aa4ec008cfcf25bb3429b8751995ea04.256p.jpg,ATX Test Bench,Black / Red,None,None,102.0 L,6,
EVGA DG-73,https://pcpartpicker.com/product/vxsmP6/evga-dg-73-atx-mid-tower-case-130-p0-0020-kr,https://m.media-amazon.com/images/I/31G8Kaapa7L.jpg,ATX Mid Tower,Black,None,Acrylic,45.9 L,2,
Streacom BC1,https://pcpartpicker.com/product/fJw7YJ/streacom-bc1-silver-atx-test-bench-case-st-bc1,https://cdna.pcpartpicker.com/static/forever/images/product/676a7dd896b5212dd29778c9879ef930.256p.jpg,ATX Test Bench,Silver,None,None,,2,
Cooler Master MasterCase MC500M,https://pcpartpicker.com/product/tnGxFT/cooler-master-mastercase-mc500m-atx-mid-tower-case-mcm-m500m-kg5n-s00,https://cdna.pcpartpicker.com/static/forever/images/product/51c263310b4493a95cb31a56785035b7.256p.jpg,ATX Mid Tower,Black,None,Tempered Glass,75.6 L,4,
DIYPC Model X,https://pcpartpicker.com/product/trw7YJ/diypc-diy-model-x-w-rgb-atx-mid-tower-case-diy-model-x-w-rgb,https://cdna.pcpartpicker.com/static/forever/images/product/eb9d75caf896ab557ebbee52ba00eb45.256p.jpg,ATX Mid Tower,White,None,Tempered Glass,,2,
RAIJINTEK ASTERION PLUS,https://pcpartpicker.com/product/bhdxFT/raijintek-asterion-plus-black-atx-full-tower-case-0r200049,https://cdna.pcpartpicker.com/static/forever/images/product/2f7a21ad9c55428c88b976cd87ac523e.256p.jpg,ATX Full Tower,Black,None,Acrylic,59.3 L,3,
be quiet! Dark Base Pro 900 Rev. 2,https://pcpartpicker.com/product/fLqhP6/be-quiet-dark-base-pro-900-silver-rev-2-atx-full-tower-case-bgw16,https://cdna.pcpartpicker.com/static/forever/images/product/d9f0aabe1356385fc6b1bab85990a17e.256p.jpg,ATX Full Tower,Silver / Black,None,Tempered Glass,,7,
CiT F3,https://pcpartpicker.com/product/jzGxFT/cit-cit-f3whiteblack-microatx-mini-tower-case-cit-f3whiteblack,https://m.media-amazon.com/images/I/412VpZ0MD1L.jpg,MicroATX Mini Tower,White / Black,None,Acrylic,,2,
SHARKOON VG5,https://pcpartpicker.com/product/cqQG3C/sharkoon-vg5-w-red-atx-mid-tower-case-vg5-w-red,https://m.media-amazon.com/images/I/51jiZNXGYWL.jpg,ATX Mid Tower,Black / Red,None,Acrylic,38.3 L,3,
Cooler Master MasterBox K500 ARGB,https://pcpartpicker.com/product/K43mP6/cooler-master-masterbox-k500-argb-atx-mid-tower-case-mcb-k500d-kgnn-s02,https://cdna.pcpartpicker.com/static/forever/images/product/abae9ce80fca1c81709d1e1c5b977fc5.256p.jpg,ATX Mid Tower,Black,None,Tempered Glass,46.9 L,2,
Cooler Master MasterBox E500L,https://pcpartpicker.com/product/36jJ7P/cooler-master-masterbox-e500l-atx-mid-tower-case-mcb-e500l-kn5n-s00,https://cdna.pcpartpicker.com/static/forever/images/product/41c0cec58a6fbc0cc44c385d75c3cc7d.256p.jpg,ATX Mid Tower,Black,None,None,,2,
Thermaltake Versa J24,https://pcpartpicker.com/product/PqJtt6/thermaltake-versa-j24-atx-mid-tower-case-ca-1l7-00m1wn-00,https://cdna.pcpartpicker.com/static/forever/images/product/eccf6f1921b45ca778d9d3ed50c1a22a.256p.jpg,ATX Mid Tower,Black,None,Tempered Glass,,3,
Xigmatek Frontliner,https://pcpartpicker.com/product/BCVD4D/xigmatek-frontliner-black-atx-mid-tower-case-en8774,https://images-eu.ssl-images-amazon.com/images/I/51a6YVC%2B2UL.jpg,ATX Mid Tower,Black,None,Acrylic,45.1 L,2,
darkFlash T20,https://pcpartpicker.com/product/TrCD4D/darkflash-t20-atx-mid-tower-case-t20,/static/forever/img/no-image.png,ATX Mid Tower,Black,None,Tempered Glass,,2,
Tecware Nexus,https://pcpartpicker.com/product/7Gprxr/tecware-nexus-w-atx-mid-tower-case-nexus-w,/static/forever/img/no-image.png,ATX Mid Tower,White,None,Tempered Glass,,2,
Raidmax NEON RGB,https://pcpartpicker.com/product/b87v6h/raidmax-neon-rgb-g21-rwb-atx-mid-tower-case-g21-rwb,https://cdna.pcpartpicker.com/static/forever/images/product/1ad6277bc98de980fc67442551b65bb4.256p.jpg,ATX Mid Tower,Black,None,Acrylic,,2,
NZXT H500i,https://pcpartpicker.com/product/RTjJ7P/nzxt-h500i-blackblue-atx-mid-tower-case-ca-h500w-bl,https://cdna.pcpartpicker.com/static/forever/images/product/2f7441e91d14ffd0db41d822bacef6cb.256p.jpg,ATX Mid Tower,Black / Blue,None,Tempered Glass,41.3 L,3,
NZXT H700,https://pcpartpicker.com/product/kXhKHx/nzxt-h700-blackred-atx-mid-tower-case-ca-h700b-br,https://cdna.pcpartpicker.com/static/forever/images/product/c16fa4760190c4625bb9b5f97e822685.256p.jpg,ATX Mid Tower,Black / Red,None,Tempered Glass,58.6 L,2,
Cougar Gemini S,https://pcpartpicker.com/product/g9WBD3/cougar-gemini-s-atx-mid-tower-case-gemini-s-silver,https://cdna.pcpartpicker.com/static/forever/images/product/ec2f52835accfb23d34f5a19d3eda400.256p.jpg,ATX Mid Tower,Silver / Black,None,Tempered Glass,,2,
Rosewill PRISM S,https://pcpartpicker.com/product/pV6qqs/rosewill-prism-s-atx-mid-tower-case-prism-s-white,https://images-na.ssl-images-amazon.com/images/I/41eaP3p7%2BQL.jpg,ATX Mid Tower,White / Black,None,Tempered Glass,46.9 L,3,
Antec NX500,https://pcpartpicker.com/product/BBbCmG/antec-nx500-atx-mid-tower-case-nx500,https://cdna.pcpartpicker.com/static/forever/images/product/46a1e3a8e06cc9f1b1981c2a13b7bb94.256p.jpg,ATX Mid Tower,Black,None,Tempered Glass,47.4 L,2,
Antec NX600,https://pcpartpicker.com/product/Tkdrxr/antec-nx600-atx-mid-tower-case-nx600,https://cdna.pcpartpicker.com/static/forever/images/product/1c26630b1962142e22ea5c746fb8c05c.256p.jpg,ATX Mid Tower,Black,None,Tempered Glass,46.8 L,2,
GameMax Centauri,https://pcpartpicker.com/product/mw6qqs/game-max-centauri-atx-mid-tower-case-gmx-centauri-red,https://m.media-amazon.com/images/I/41gy85gwoGL.jpg,MicroATX Mid Tower,Black / Red,None,Acrylic,34.7 L,2,
Fractal Design Vector RS Blackout,https://pcpartpicker.com/product/znLwrH/fractal-design-vector-rs-blackout-atx-mid-tower-case-fd-c-ver1a-01,https://cdna.pcpartpicker.com/static/forever/images/product/20dce0dbcce4adacd7fbabd9911fa0a3.256p.jpg,ATX Mid Tower,Black,None,Tinted Tempered Glass,64.1 L,6,
MagniumGear Neo Silent,https://pcpartpicker.com/product/3YgQzy/metallic-gear-neo-silent-atx-mid-tower-case-mg-ne520s_bk01,https://cdna.pcpartpicker.com/static/forever/images/product/f6f1b38d6094f9f8c7e05ac5a36db765.256p.jpg,ATX Mid Tower,Black,None,Tempered Glass,41.4 L,2,
Cougar Gemini M,https://pcpartpicker.com/product/JjGnTW/cougar-gemini-m-microatx-mini-tower-case-385tmb00002,https://cdna.pcpartpicker.com/static/forever/images/product/8f34964fffd61be4137a5b54d34ba1a4.256p.jpg,MicroATX Mini Tower,Silver,None,Tempered Glass,35.7 L,2,
Thermaltake S500 Tempered Glass Snow Edition,https://pcpartpicker.com/product/hbcRsY/thermaltake-s500-tempered-glass-snow-edition-atx-mid-tower-case-ca-1o3-00m6wn-00,https://cdna.pcpartpicker.com/static/forever/images/product/5e7ec8203cdd530a44b6c8287cc687f5.256p.jpg,ATX Mid Tower,White,None,Tempered Glass,67.8 L,2,
Montech Air 900 MESH,https://pcpartpicker.com/product/D66qqs/montech-air-900-mesh-atx-mid-tower-case-air900-mesh-black,/static/forever/img/no-image.png,ATX Mid Tower,Black,None,Tempered Glass,44.0 L,2,
Cooler Master MasterBox TD500 Mesh w/o Controller,https://pcpartpicker.com/product/t2WBD3/cooler-master-masterbox-td500-mesh-wo-controller-atx-mid-tower-case-mcb-d500d-kgnn-s00,https://cdna.pcpartpicker.com/static/forever/images/product/e22f309f78be62c17234a2f46a08f2f5.256p.jpg,ATX Mid Tower,Black,None,Tempered Glass,,2,
KOLINK INSPIRE K2 RGB,https://pcpartpicker.com/product/2Rwkcf/kolink-inspire-k2-rgb-microatx-mini-tower-case-inspire-k2-rgb,https://cdna.pcpartpicker.com/static/forever/images/product/25e852ac027cd8a98940e232bd5ad4cf.256p.jpg,MicroATX Mini Tower,Black,None,Tempered Glass,28.2 L,2,
Circle CC830,https://pcpartpicker.com/product/PTjNnQ/circle-cc830-atx-mid-tower-case-cc830,/static/forever/img/no-image.png,ATX Mid Tower,Black / Red,None,Acrylic,,3,
SilentiumPC Regnum RG4,https://pcpartpicker.com/product/KnK2FT/silentiumpc-regnum-rg4-atx-mid-tower-case-spc177,https://cdna.pcpartpicker.com/static/forever/images/product/69a04289dec0d75eef297dfb917db553.256p.jpg,ATX Mid Tower,Black,None,None,46.1 L,3,
In Win 216,https://pcpartpicker.com/product/j6H8TW/in-win-216-atx-mid-tower-case-iw-cs-216blk,https://cdna.pcpartpicker.com/static/forever/images/product/41603caf4549a66b54e179453bcb7796.256p.jpg,ATX Mid Tower,Black,None,Tempered Glass,47.1 L,2,
